id,title,year,venue,n_citation,in_degree
7d687abb-ba32-47ea-bf74-0e11699bb500,A feature-based algorithm for detecting and classifying production effects,1999,Multimedia Systems,1016,57
7d6977da-e1b3-41f5-a0f9-8497ab9bd188,On multiple description streaming with content delivery networks,2002,international conference on computer communications,328,113
7d730ad0-c047-4e8f-8c57-29e86529d70d,STRIDE: a web server for secondary structure assignment from known atomic coordinates of proteins,2004,Nucleic Acids Research,557,19
7d738632-dc5d-4ec9-a4cd-1d1a74d33166,Classifying facial actions,1999,IEEE Transactions on Pattern Analysis and Machine Intelligence,1116,234
7d759bcc-5ce1-45bc-a04f-f763182656c5,Summarization beyond sentence extraction: a probabilistic approach to sentence compression,2002,Artificial Intelligence,406,102
7d7e6479-14a1-4ef3-ba1a-fbda09bf8fa7,SBA: A software package for generic sparse bundle adjustment,2009,ACM Transactions on Mathematical Software,693,100
7d81a5b8-bba3-4e73-916f-5421bb645d6e,Embodied cognition: a field guide,2003,Artificial Intelligence,1165,75
7d8444f7-facf-42b6-a45e-2038a6ffcd43,Tumor classification by partial least squares using microarray gene expression data,2002,Bioinformatics,884,93
7d858c10-2f60-4a71-b51c-be58827083d8,System structure for software fault tolerance,1975,Sigplan Notices,753,374
7d8f9f8f-c900-40d4-8f73-07e8e0e19f8d,Dynamics of TCP traffic over ATM networks,1995,IEEE Journal on Selected Areas in Communications,668,88
7d911d74-c4c1-4d4d-a737-5cf51e404c83,Communication on the Grassmann manifold: a geometric approach to the noncoherent multiple-antenna channel,2002,IEEE Transactions on Information Theory,935,288
7d94b15a-df83-41e3-9b8c-faaff63b0ee3,Neural networks for classification: a survey,2000,systems man and cybernetics,1362,138
7dac4219-13e1-4000-9c51-108613ffa362,Picture Processing by Computer,1969,ACM Computing Surveys,798,48
7dace715-2430-48c2-9eca-f8729f128a08,Empirical Studies of Programming Knowledge,1984,IEEE Transactions on Software Engineering,676,144
7db0bfd9-00d6-4a8e-81b9-0e0d6bdf0f4a,Gray and color image contrast enhancement by the curvelet transform,2003,IEEE Transactions on Image Processing,620,61
7db349e5-5fae-45e1-9796-3d072083e085,SERVICE-ORIENTED COMPUTING: A RESEARCH ROADMAP,2008,cooperative information systems,1011,144
7db36938-8082-4ce5-906f-9a1ebbce42f6,ArchJava: connecting software architecture to implementation,2002,international conference on software engineering,632,117
7db396fe-3700-4fcd-b11e-2b482d858e4d,Evaluation of Cost Functions for Stereo Matching,2007,computer vision and pattern recognition,836,180
7db504ba-c84e-46e1-bd6d-8f35b4a0295e,Endpoint admission control: architectural issues and performance,2000,acm special interest group on data communication,474,96
7db5b031-03e2-4051-9049-e0cc7b0a4f11,Sparse deep belief net model for visual area V2,2008,neural information processing systems,816,186
7dbd4447-f1f3-48f4-89d7-ed6f2bcf0a53,Trust-aware recommender systems,2007,conference on recommender systems,865,181
7dbeb149-1ee5-4366-8727-aaf2f045c220,A TSK-type recurrent fuzzy network for dynamic systems processing by neural network and genetic algorithms,2002,IEEE Transactions on Fuzzy Systems,208,107
7dc629a1-9930-42e8-9a10-73a037676cca,Modeling the driving-point characteristic of resistive interconnect for accurate delay estimation,1989,international conference on computer aided design,263,79
7dc9a13b-f578-4aa2-ba82-3007124f8b8c,Parsing with Compositional Vector Grammars,2013,meeting of the association for computational linguistics,613,182
7dcb17f7-27aa-4094-ade9-3d7a010dad88,Channel surfing and spatial retreats: defenses against wireless denial of service,2004,web information systems engineering,391,80
7dced8ca-2f66-4576-bc12-4dd3541d217c,On the levy-walk nature of human mobility,2011,IEEE\/ACM Transactions on Networking,1075,205
7dcf8b49-354d-4870-b1ec-99426f6ca3b7,elastix : A Toolbox for Intensity-Based Medical Image Registration,2010,IEEE Transactions on Medical Imaging,1223,178
7dd74f36-3b44-40d5-9fe3-55c810d731b0,Cover trees for nearest neighbor,2006,international conference on machine learning,641,151
7dd86bc9-bfb0-4183-b938-a383d89a2584,The Pathway Tools software,2002,intelligent systems in molecular biology,639,74
7dd93364-c1a0-49c0-a061-7fa6159e1dfa,Fast Random Walk with Restart and Its Applications,2006,international conference on data mining,692,186
7dde13d9-abec-41f7-9c72-10fa58c053eb,"Software Reuse: Architecture, Process And Organization For Business Success",1998,,1719,0
7de3ee18-6bc8-42b2-98d0-745e02c372c1,Optimal algorithms for approximate clustering,1988,symposium on the theory of computing,445,81
7dee8610-7878-451d-aa5c-30f315d8c3f9,The Kernel Trick for Distances,2001,neural information processing systems,495,89
7dfab1e9-422c-4058-92ec-64ab4facbc9e,Distributed Space-Time Coding in Wireless Relay Networks,2006,IEEE Transactions on Wireless Communications,1128,321
7dfd0f10-f08b-4b3c-b664-a093b8c98f1f,Learning Subjective Language,2004,Computational Linguistics,252,106
7e075fe9-e20a-46b2-a845-e677657ae120,Instrumental interaction: an interaction model for designing post-WIMP user interfaces,2000,human factors in computing systems,561,93
7e07caec-461d-471c-9870-5e32ee2ef7ab,Least squares algorithms for time-of-arrival-based mobile location,2004,IEEE Transactions on Signal Processing,435,80
7e0d966d-d9ce-4113-b93f-982042ad2922,Picante: R tools for integrating phylogenies and ecology,2010,Bioinformatics,1636,4
7e11f5dd-87e5-4605-a748-5954a0782247,An enhanced dynamic framed slotted ALOHA algorithm for RFID tag identification,2005,international conference on mobile and ubiquitous systems: networking and services,313,103
7e182520-45bd-491b-855c-31aceef3d6f7,Implementation and performance of Munin,1991,symposium on operating systems principles,1047,176
7e1ea3f4-e271-44ea-a288-141eea17bf2a,Decentralized detection in sensor networks,2003,IEEE Transactions on Signal Processing,576,168
7e219fae-4077-40ed-aaad-218c9eb93009,The design and implementation of INGRES,1976,ACM Transactions on Database Systems,539,197
7e2a02e7-0466-4420-9b07-00ad080a40a9,FAWN: a fast array of wimpy nodes,2009,symposium on operating systems principles,537,143
7e2bafb1-2b37-4ad5-b752-73bccf409b27,The pre-image problem in kernel methods,2004,IEEE Transactions on Neural Networks,433,87
7e537d1f-1507-47b2-8605-4871a3016912,Machine learning approaches to estimating software development effort,1995,IEEE Transactions on Software Engineering,186,91
7e5465ae-a2c0-4e8c-8b00-7cd884808b90,Research through design as a method for interaction design research in HCI,2007,human factors in computing systems,914,173
7e60e052-c4ed-43e6-856f-2d28110678bb,A support vector machine approach for detection of microcalcifications,2002,IEEE Transactions on Medical Imaging,542,83
7e61c3d9-cd7c-47b3-9728-f8f2d2fd2953,Meteor Universal: Language Specific Translation Evaluation for Any Target Language,2014,,289,100
7e6468e2-485c-4716-8d23-83ba572504de,Feature Selection for Classification,1997,intelligent data analysis,2669,344
7e6db1e0-23ce-4b0f-a4a9-66f71be8b73b,ACAS: automated construction of application signatures,2005,acm special interest group on data communication,477,92
7e78c5e1-746c-4944-b68e-d142f3d53444,Sensor deployment and target localization based on virtual forces,2003,international conference on computer communications,1121,210
7e7d3baf-c32e-45c1-b391-19c2820c73c7,Shared binary decision diagram with attributed edges for efficient Boolean function manipulation,1990,design automation conference,410,88
7e7da07e-0432-4165-a722-8f402ebc26c9,Measurement-Based Self Organization of Interfering 802.11 Wireless Access Networks,2007,international conference on computer communications,322,89
7e7f21ec-a1bc-4fe5-85f8-b94da95091c4,Re-tiling polygonal surfaces,1992,international conference on computer graphics and interactive techniques,1184,188
7e827ca5-e6a4-4981-b369-b110d3125930,As-rigid-as-possible shape interpolation,2000,international conference on computer graphics and interactive techniques,555,128
7e83cb83-f93b-42fe-8dda-185ba81965bd,A practical scheduling algorithm to achieve 100% throughput in input-queued switches,1998,international conference on computer communications,424,94
7e9162c5-c8c6-4c8f-b601-a7fc8195d3c4,Projection approximation subspace tracking,1995,IEEE Transactions on Signal Processing,1579,266
7e931708-ce01-44b4-ac9e-ada99f2cc827,Ontologies improve text document clustering,2003,international conference on data mining,637,69
7e9551b3-6877-4c84-9576-f6a94ce0b2fd,METAL: fast and efficient meta-analysis of genomewide association scans,2010,Bioinformatics,1664,11
7e95e53b-930f-45c2-8235-deb6e2bdea88,Random waypoint considered harmful,2003,international conference on computer communications,1486,317
7ea8a098-30ed-4f3d-ae6a-d45f68f21ced,The pyramid-technique: towards breaking the curse of dimensionality,1998,international conference on management of data,704,101
7eabc6ca-8c4b-46e4-b331-89058cae69da,Pizza into Java: translating theory into practice,1997,symposium on principles of programming languages,655,63
7eb203f8-77ff-402c-b844-8a77eb9eb75c,Stability of model-based networked control systems with time-varying transmission times,2004,IEEE Transactions on Automatic Control,606,69
7eb48ec5-c434-441c-9453-3bb00c4ca245,Tri-training: exploiting unlabeled data using three classifiers,2005,IEEE Transactions on Knowledge and Data Engineering,670,122
7ebbdcc7-19c5-4d26-9dbb-aeb8a446cdb9,Neural Machine Translation by Jointly Learning to Align and Translate,2015,international conference on learning representations,1391,655
7ec5f06e-2fe3-495a-84a0-94fcfe08bb7b,Co-clustering documents and words using bipartite spectral graph partitioning,2001,knowledge discovery and data mining,1534,333
7ec8e7e9-5c62-4933-be04-bccf2f500fbe,KAAS: an automatic genome annotation and pathway reconstruction server,2007,Nucleic Acids Research,1548,34
7eca619b-0d2d-4f83-a48a-75229ccdf2a5,Safe and effective fine-grained TCP retransmissions for datacenter communication,2009,acm special interest group on data communication,424,109
7eccd04d-fdac-4282-96f7-87b2b1d3398e,A survey of medical image registration,1998,Medical Image Analysis,4161,432
7ed7b5da-c666-4dc0-8243-a1d3ce0456d7,Analysis of Hierarchical B Pictures and MCTF,2006,international conference on multimedia and expo,375,104
7ed85b3d-1ac7-4a9e-9b31-db3a90515055,Partial encryption of compressed images and videos,2000,IEEE Transactions on Signal Processing,668,72
7edd9ff9-530d-4619-9a18-19b0f2e2f764,Small sample learning during multimedia retrieval using BiasMap,2001,computer vision and pattern recognition,331,95
7ee44c7c-2712-4d16-a9c6-cf4ac3575537,Compositional dynamic test generation,2007,symposium on principles of programming languages,456,131
7eebb837-f3be-488a-ac7b-302a77390046,"REBASE—a database for DNA restriction and modification: enzymes, genes and genomes",2010,Nucleic Acids Research,607,15
7ef7fac6-7bf2-42a5-9039-6af5b299e085,"Toward power-sensitive network architectures in wireless communications: concepts, issues, and design aspects",1998,IEEE Personal Communications,562,121
7efae017-839d-41e3-9551-c1208a32e288,General AIMD congestion control,2000,international conference on network protocols,467,115
7efd3cf7-0403-4fd8-bb9b-abfb5961995e,"Integrated Modeling Program, Applied Chemical Theory (IMPACT)",2005,Journal of Computational Chemistry,600,21
7f015083-0b6d-460c-8013-03bd6b3136bf,An information-theoretic approach to traffic matrix estimation,2003,acm special interest group on data communication,351,79
7f0f937c-f854-47ff-b5fb-aca9314414b9,Effective static race detection for Java,2006,programming language design and implementation,461,132
7f10ac68-acc2-46ce-ba3e-7f8605b2bf7e,Optimization of Resource Provisioning Cost in Cloud Computing,2012,IEEE Transactions on Services Computing,483,87
7f1214b2-e070-4ff2-a5d3-647e7c16c2d7,Image quality assessment: from error visibility to structural similarity,2004,IEEE Transactions on Image Processing,15479,2995
7f12e137-ad6f-4e3e-b12f-6902d9767607,CDD: a Conserved Domain Database for protein classification,2004,Nucleic Acids Research,1235,32
7f175374-89c4-4076-8183-dbc0964c6bdb,Computer Networking: A Top-Down Approach Featuring the Internet,2002,,4871,211
7f1a8d1a-8d34-40fa-97c5-2a1c183baa9b,The TPR*-tree: an optimized spatio-temporal access method for predictive queries,2003,very large data bases,719,132
7f22dbe0-259e-4758-955f-cd53fef75f6e,Interference in Large Wireless Networks,2009,Foundations and Trends in Networking,561,150
7f281ff6-53aa-44ce-af72-7c40907738cb,Statistical channel impulse response models for factory and open plan building radio communicate system design,1991,IEEE Transactions on Communications,463,82
7f2950fe-57a2-452e-9354-0cf9bb5af5b0,Supporting service differentiation in wireless packet networks using distributed control,2001,IEEE Journal on Selected Areas in Communications,481,85
7f307398-1474-4323-91b8-41b95e7133a1,Leakage-Resilient Cryptography,2008,foundations of computer science,409,91
7f354544-d27b-4291-a16f-82b559d04d98,Pvclust: an R package for assessing the uncertainty in hierarchical clustering,2006,Bioinformatics,1210,28
7f3d9495-7b9e-44ad-a36b-61b8bd7e0e43,Cardboard people: a parameterized model of articulated image motion,1996,,620,133
7f4a790a-a76a-4a4b-9195-65d2dfd05f70,On the automatic modularization of software systems using the Bunch tool,2006,IEEE Transactions on Software Engineering,375,92
7f52f2f6-74e0-4fe2-8671-9edae50c6c35,Schism: a workload-driven approach to database replication and partitioning,2010,very large data bases,391,118
7f5dd462-46b9-429b-ba14-8a60d3d437a0,A decentralized approach to formation maneuvers,2003,international conference on robotics and automation,917,119
7f61c7a0-d0b3-4e68-a1f4-dc072e6ab535,Outdoor SLAM using visual appearance and laser ranging,2006,international conference on robotics and automation,376,79
7f64f404-a98f-4e83-a18b-8b40d15a7060,"Transition density, a stochastic measure of activity in digital circuits",1991,design automation conference,313,82
7f69b536-7fb1-418e-aa77-59a9bec66117,Elastic optical networking: a new dawn for the optical layer?,2012,IEEE Communications Magazine,959,89
7f7cddc4-91d0-44d3-8dd1-96c1909ac694,The COG database: a tool for genome-scale analysis of protein functions and evolution,2000,Nucleic Acids Research,2183,95
